iter	Logloss
267	0.218034456
268	0.2176927194
269	0.2175445014
270	0.2173903628
271	0.2171213563
272	0.2168473525
273	0.2166883223
274	0.2165725071
275	0.2164128145
276	0.2162818735
277	0.2161311813
278	0.2160572382
279	0.2159619841
280	0.2158896338
281	0.2156724943
282	0.2155682346
283	0.2153628494
284	0.2151913039
285	0.2150794603
286	0.2149678464
287	0.2148485934
288	0.2146584971
289	0.214534668
290	0.2143070779
291	0.2141164782
292	0.2139233209
293	0.2136671286
294	0.2135245868
295	0.2132679807
296	0.213114937
297	0.213030122
298	0.2129739071
299	0.2129088846
300	0.2127420513
301	0.2125436085
302	0.2124589486
303	0.2123644851
304	0.2122873149
305	0.2121999074
306	0.2120935098
307	0.2120118175
308	0.211857897
309	0.2116403761
310	0.2115449763
311	0.2114516891
312	0.2112599047
313	0.2110383414
314	0.2109485265
315	0.2108508955
316	0.2107553227
317	0.2105146594
318	0.2104121534
319	0.2102057377
320	0.2101373866
321	0.2100172364
322	0.2098363311
323	0.2096841126
324	0.2095744557
325	0.2094028437
326	0.2092019191
327	0.2091175337
328	0.2089607869
329	0.2088887583
330	0.2087409144
331	0.2085936458
332	0.2083547374
333	0.2081926468
334	0.2079849843
335	0.207879532
336	0.2077473063
337	0.2076120979
338	0.2075176565
339	0.2074011748
340	0.20728859
341	0.207128216
342	0.2070339837
343	0.2068647057
344	0.2067047953
345	0.206642498
346	0.2065937278
347	0.2064304711
348	0.2063806833
349	0.2061641095
350	0.2059913196
351	0.2057808287
352	0.2055889584
353	0.2053746717
354	0.2052944321
355	0.2051484667
356	0.2046801523
357	0.2044619137
358	0.2043900751
359	0.2043369912
360	0.2042142911
361	0.2040655681
362	0.203911146
363	0.2037031634
364	0.2035539989
365	0.2035036583
366	0.203240009
367	0.2031452628
368	0.2030989895
369	0.2029796
370	0.2029295935
371	0.2028104164
372	0.2027056889
373	0.2025142142
374	0.2022588477
375	0.20210175
376	0.2016922761
377	0.2015817066
378	0.2013435558
379	0.2012949934
380	0.2011268696
381	0.2009507567
382	0.2009152823
383	0.2008382868
384	0.2006040319
385	0.2005313646
386	0.200490625
387	0.2003807136
388	0.2002186662
389	0.2001399451
390	0.1999770607
391	0.1998410326
392	0.1996902473
393	0.1995379901
394	0.1994289793
395	0.1992956895
396	0.1991490378
397	0.1990715085
398	0.1988754077
399	0.1987654523
400	0.1985665478
401	0.1985297202
402	0.1984294336
403	0.1982315855
404	0.1980958005
405	0.197992202
406	0.1978652419
407	0.1977996401
408	0.1976684968
409	0.197542379
410	0.1974401929
411	0.197371973
412	0.197282811
413	0.1972188528
414	0.1971374326
415	0.1969786366
416	0.1968503937
417	0.1967808496
418	0.1967080485
419	0.1966322831
420	0.1965903149
421	0.1965176534
422	0.1964204361
423	0.1963463288
424	0.1962581355
425	0.1961861356
426	0.1960436929
427	0.1959131553
428	0.1958358055
429	0.1957444613
430	0.1956824953
431	0.1955830073
432	0.1954813296
433	0.1954136823
434	0.1953533483
435	0.1951647902
436	0.195106199
437	0.1950448768
438	0.1949302781
439	0.1947998813
440	0.1947488128
441	0.19463097
442	0.1944980471
443	0.1944118564
444	0.194271409
445	0.1942043355
446	0.1941416405
447	0.1940131772
448	0.193901198
449	0.1938574504
450	0.1937721655
451	0.1936908239
452	0.1935656001
453	0.193472356
454	0.1933619161
455	0.1932726309
456	0.1931896631
457	0.193061186
458	0.1929864442
459	0.1928825381
460	0.1927932376
461	0.1927336224
462	0.1926447913
463	0.1925754828
464	0.192546079
465	0.1924737198
466	0.1923681651
467	0.1922652112
468	0.1922017638
469	0.1920647885
470	0.1920085239
471	0.1919707501
472	0.1919087764
473	0.1917892105
474	0.1916865328
475	0.1915989506
476	0.19147319
477	0.1913956461
478	0.1912795821
479	0.1911888055
480	0.1910604723
481	0.190951933
482	0.1908430979
483	0.1906977665
484	0.1906289495
485	0.1905763946
486	0.1904516321
487	0.1903855585
488	0.1903307644
489	0.1902439154
490	0.1900025438
491	0.1898942186
492	0.1898191334
493	0.189773715
494	0.1896957236
495	0.1895893073
496	0.1895058412
497	0.1893625992
498	0.1893103371
499	0.1892572284
500	0.1891935881
501	0.1890946537
502	0.1890214415
503	0.1889348112
504	0.1887703698
505	0.1886432047
506	0.1885720315
507	0.188463728
508	0.1883894018
509	0.1883294819
510	0.1881964484
511	0.1881469791
512	0.1880302504
513	0.1880057198
514	0.1878336492
515	0.1877621669
516	0.1876223771
517	0.187543959
518	0.1873937779
519	0.1873190132
520	0.1871993766
521	0.187088593
522	0.1870004896
523	0.186854473
524	0.1867984068
525	0.1867131744
526	0.1866606479
527	0.1866098721
528	0.1865839138
529	0.1864527846
530	0.1863758832
531	0.1863005821
532	0.1862329731
533	0.1860633582
534	0.1859361042
535	0.1858573758
536	0.1857610473
537	0.1856253617
538	0.1855670096
539	0.185497089
540	0.1853897099
541	0.1853111438
542	0.1852647943
543	0.1852242977
544	0.1851726943
545	0.1850976972
546	0.1850480523
547	0.184976028
548	0.1847009322
549	0.1846410868
550	0.1845853338
551	0.1845322617
552	0.1844528481
553	0.1843939257
554	0.1843203698
555	0.1842662515
556	0.1841420446
557	0.1840637936
558	0.1839535301
559	0.1837997176
560	0.1837027771
561	0.183667699
562	0.1836310533
563	0.1835674253
564	0.1835045946
565	0.1834279873
566	0.1833411908
567	0.1832798792
568	0.183203764
569	0.1831144493
570	0.183056747
571	0.1830098496
572	0.1829309968
573	0.182805927
574	0.1826741194
575	0.1826309788
576	0.1825082659
577	0.1824519186
578	0.1824106432
579	0.1822932739
580	0.182180346
581	0.1821207996
582	0.182080402
583	0.182062611
584	0.1820030599
585	0.1819485018
586	0.1819024155
587	0.1818859131
588	0.181859763
589	0.1817420415
590	0.1816878367
591	0.1816180801
592	0.1815341585
593	0.1812648967
594	0.1811918787
595	0.1810769565
596	0.1809975491
597	0.1809256329
598	0.1808611768
599	0.1808143056
600	0.1807737049
601	0.1806759642
602	0.1805121197
603	0.180403171
604	0.1803157366
605	0.1802622181
606	0.180125874
607	0.1800392087
608	0.179944207
609	0.1798373106
610	0.1797749578
611	0.1797494112
612	0.1796640707
613	0.1796052137
614	0.1795073937
615	0.179419153
616	0.1793512016
617	0.1793004804
618	0.1792161018
619	0.1791269333
620	0.1790778348
621	0.1790006382
622	0.1789591825
623	0.1789116922
624	0.1788621993
625	0.1787676781
626	0.1787230422
627	0.1786878013
628	0.1785803328
629	0.1785409968
630	0.1783955622
631	0.1782950117
632	0.1782582477
633	0.1782029976
634	0.1781141885
635	0.1780220484
636	0.177942387
637	0.1778461501
638	0.1778228814
639	0.1777356614
640	0.1776452254
641	0.17759809
642	0.1775633368
643	0.1775279954
644	0.1773935693
645	0.1772859351
646	0.1772508124
647	0.1771824319
648	0.1771292817
649	0.1770279231
650	0.1769741174
651	0.1769273212
652	0.1768698915
653	0.1767658452
654	0.1767072475
655	0.1766743866
656	0.1766025447
657	0.1765716004
658	0.1764946623
659	0.1763828463
660	0.1762861638
661	0.1761662729
662	0.176101211
663	0.1760471213
664	0.1760019473
665	0.1759211179
666	0.1759126329
667	0.175679445
668	0.175622882
669	0.1755559572
670	0.175488096
671	0.1754126627
672	0.1753615792
673	0.1753104742
674	0.1751891637
675	0.1751234328
676	0.1750650163
677	0.175003539
678	0.1749602473
679	0.1749189693
680	0.1748655732
681	0.1748079232
682	0.1747659236
683	0.1747301236
684	0.1747027583
685	0.1746596887
686	0.1745906806
687	0.17452651
688	0.1744409446
689	0.1743912317
690	0.1743416261
691	0.1742536789
692	0.1741805462
693	0.1740585676
694	0.1739912927
695	0.1739010114
696	0.1738538073
697	0.173787235
698	0.1737355414
699	0.1736471262
700	0.1735973655
701	0.1735066683
702	0.1734534937
703	0.1733766444
704	0.173286954
705	0.1731810522
706	0.1731445866
707	0.1730439968
708	0.1729813076
709	0.1728581308
710	0.1728298586
711	0.1727877171
712	0.1726895498
713	0.1726283904
714	0.1725826303
715	0.1725397091
716	0.1724308743
717	0.1723504081
718	0.1722541584
719	0.172217978
720	0.172184772
721	0.1721292344
722	0.1720568774
723	0.1719660413
724	0.1719165989
725	0.1718447475
726	0.1717913738
727	0.1717247005
728	0.1716366667
729	0.1715536235
730	0.1714768802
731	0.1714076858
732	0.1713245258
733	0.1712470446
734	0.1711546644
735	0.1710991089
736	0.1710536706
737	0.1709862093
738	0.1707559373
739	0.170695119
740	0.1705841096
741	0.1705479817
742	0.1704848337
743	0.1703812924
744	0.1703327023
745	0.1702657132
746	0.1702122102
747	0.1701654891
748	0.1700620118
749	0.1699972306
750	0.1698555321
751	0.1698167638
752	0.1697617049
753	0.1697251062
754	0.1696714987
755	0.1695776953
756	0.1695355621
757	0.1694353817
758	0.1693811513
759	0.1693341553
760	0.1692484186
761	0.1692173622
762	0.1691760673
763	0.1690614352
764	0.168992268
765	0.1688894087
766	0.1688341477
767	0.1687829959
768	0.1687410289
769	0.1687001331
770	0.1686461765
771	0.1685912644
772	0.1684799773
773	0.1684097283
774	0.1682435728
775	0.1681682252
776	0.1681128999
777	0.1680493632
778	0.1679212641
779	0.167849217
780	0.1678147513
781	0.1677709231
782	0.1677129375
783	0.1676327267
784	0.1675520759
785	0.1674612016
786	0.1673610018
787	0.1672572325
788	0.1672084777
789	0.1671352684
790	0.167081538
791	0.1670173891
792	0.1669840815
793	0.166899546
794	0.1668345272
795	0.1667963469
796	0.1667545561
797	0.1667057204
798	0.1666286107
799	0.1665828106
800	0.1665440521
801	0.1664874951
802	0.1664402981
803	0.1663488307
804	0.1662441175
805	0.166191911
806	0.1661560776
807	0.1661246822
808	0.1660681074
809	0.1660232772
810	0.1659829282
811	0.1659245509
812	0.1658492328
813	0.1657933333
814	0.1657437199
815	0.165686342
816	0.1656481837
817	0.1655748871
818	0.1655202622
819	0.1654591293
820	0.1654102052
821	0.1653782292
822	0.165272943
823	0.1652126909
824	0.1651534411
825	0.1650777537
826	0.1650318562
827	0.1649785571
828	0.164947126
829	0.1649102459
830	0.1648547362
831	0.1647951276
832	0.1647578596
833	0.1647131916
834	0.1646701278
835	0.164592624
836	0.1644973199
837	0.1644201439
838	0.1643697125
839	0.1643209654
840	0.164294843
841	0.1642532595
842	0.1642129704
843	0.1641525909
844	0.1641159381
845	0.1640679536
846	0.1639888771
847	0.1639595313
848	0.1638460298
849	0.1638030925
850	0.1637864477
851	0.1637252265
852	0.1636321949
853	0.1635250391
854	0.1634896493
855	0.1634361238
856	0.1633813508
857	0.1633096894
858	0.163258213
859	0.1632250339
860	0.1631737207
861	0.1631115061
862	0.1630464507
863	0.1629297679
864	0.1629041144
865	0.1628425268
866	0.1628009222
867	0.1627221487
868	0.1626824353
869	0.1626461477
870	0.162599059
871	0.1625195658
872	0.1624855669
873	0.16244664
874	0.1623777473
875	0.1622964529
876	0.1622263161
877	0.1621640739
878	0.1620977394
879	0.1620592487
880	0.1619797853
881	0.1619233438
882	0.1618653378
883	0.1618270362
884	0.1618007838
885	0.1617590069
886	0.1616709786
887	0.1615968497
888	0.161563674
889	0.161540389
890	0.1614962643
891	0.1614333239
892	0.161347382
893	0.1612774288
894	0.1612422595
895	0.1611710717
896	0.1611015738
897	0.1610700179
898	0.1610431773
899	0.1609979356
900	0.1609448896
901	0.1608947688
902	0.1608354564
903	0.1607156147
904	0.1606532903
905	0.1606195024
906	0.1605606851
907	0.1605219482
908	0.1604463814
909	0.1603797864
910	0.1603394309
911	0.1602890648
912	0.1602304652
913	0.1602010141
914	0.1601545506
915	0.1601277112
916	0.160025388
917	0.1598516288
918	0.1597827391
919	0.1596812329
920	0.1596512444
921	0.1596207461
922	0.1595867952
923	0.1595027972
924	0.1594524229
925	0.1594222511
926	0.1593493859
927	0.1592852873
928	0.1592316427
929	0.1591691096
930	0.1591282023
931	0.1590672217
932	0.1590209671
933	0.1589857332
934	0.158934635
935	0.1588524021
936	0.1587685562
937	0.1587075351
938	0.1586441733
939	0.1585251054
940	0.1584618201
941	0.1584130664
942	0.1583331273
943	0.1582776071
944	0.1582502259
945	0.1581947485
946	0.1581293789
947	0.1580774112
948	0.158025759
949	0.1579781503
950	0.1578580844
951	0.1578163325
952	0.157782076
953	0.1577382687
954	0.1577048462
955	0.1576577749
956	0.1576229804
957	0.1575539039
958	0.1575132004
959	0.1574708746
960	0.1574395411
961	0.1574162985
962	0.1573811303
963	0.1573266749
964	0.1572428399
965	0.15717337
966	0.1571131676
967	0.1570495719
968	0.1570026231
969	0.1569426114
970	0.1568833945
971	0.1568338839
972	0.1567874346
973	0.1567409441
974	0.1566987367
975	0.1566801909
976	0.1566265885
977	0.1565521628
978	0.1564971407
979	0.1563977344
980	0.1563459977
981	0.1561932758
982	0.156138011
983	0.1560984702
984	0.1560427226
985	0.1559991064
986	0.1559292729
987	0.1558619028
988	0.1558163012
989	0.1557962827
990	0.1557456572
991	0.1556891894
992	0.1556542545
993	0.1556153641
994	0.1555826508
995	0.1555605766
996	0.1555263194
997	0.1554832369
998	0.155414966
999	0.1553842516
